id,product_name,sale_amount,sale_date,total_sales,sale_year
5825,team,159.83,2024-09-24,2537040.56,2024
5826,social,482.22,2024-07-21,2537040.56,2024
5827,staff,294.62,2024-07-22,2537040.56,2024
5828,information,235.94,2024-03-10,2537040.56,2024
5829,them,425.37,2024-12-08,2537040.56,2024
5830,clear,90.59,2024-08-24,2537040.56,2024
5831,easy,184.87,2024-07-18,2537040.56,2024
5832,future,305.11,2024-07-12,2537040.56,2024
5833,world,142.01,2024-10-26,2537040.56,2024
5834,Mr,16.75,2024-06-19,2537040.56,2024
5835,soldier,454.18,2024-07-10,2537040.56,2024
5836,contain,363.44,2024-07-20,2537040.56,2024
5837,than,382.21,2024-01-29,2537040.56,2024
5838,rest,134.89,2024-07-01,2537040.56,2024
5839,animal,104.4,2024-04-09,2537040.56,2024
5840,argue,282.75,2024-11-12,2537040.56,2024
5841,professional,181.0,2024-12-07,2537040.56,2024
5842,once,301.61,2024-09-08,2537040.56,2024
5843,huge,41.09,2024-10-14,2537040.56,2024
5844,service,373.36,2024-11-07,2537040.56,2024
5845,knowledge,224.14,2024-11-24,2537040.56,2024
5846,tell,386.05,2024-06-27,2537040.56,2024
5847,with,390.7,2024-07-19,2537040.56,2024
5848,trip,354.19,2024-02-12,2537040.56,2024
5849,guy,47.42,2024-06-13,2537040.56,2024
5850,production,423.87,2024-08-20,2537040.56,2024
5851,magazine,298.72,2024-12-19,2537040.56,2024
5852,suddenly,167.68,2024-03-15,2537040.56,2024
5853,door,395.72,2024-05-22,2537040.56,2024
5854,cost,433.35,2024-09-14,2537040.56,2024
5855,far,105.84,2024-07-24,2537040.56,2024
5856,claim,348.39,2024-04-03,2537040.56,2024
5857,cut,368.43,2024-01-07,2537040.56,2024
5858,learn,458.03,2024-09-27,2537040.56,2024
5859,body,492.26,2024-10-10,2537040.56,2024
5860,space,296.76,2024-06-26,2537040.56,2024
5861,by,41.27,2024-04-09,2537040.56,2024
5862,seem,131.82,2024-12-07,2537040.56,2024
5863,claim,144.74,2024-05-03,2537040.56,2024
5864,appear,304.12,2024-05-21,2537040.56,2024
5865,enter,327.69,2024-06-06,2537040.56,2024
5866,long,257.95,2023-12-23,2537040.56,2023
5867,different,490.45,2024-02-24,2537040.56,2024
5868,himself,378.08,2024-05-08,2537040.56,2024
5869,choose,86.94,2024-10-05,2537040.56,2024
5870,speech,296.28,2024-10-11,2537040.56,2024
5871,affect,332.87,2024-07-12,2537040.56,2024
5872,order,437.6,2024-11-18,2537040.56,2024
5873,activity,338.88,2024-01-05,2537040.56,2024
5874,may,32.06,2024-09-07,2537040.56,2024
5875,buy,186.13,2024-04-05,2537040.56,2024
5876,might,131.33,2024-02-26,2537040.56,2024
5877,return,454.82,2024-11-23,2537040.56,2024
5878,until,180.45,2024-04-16,2537040.56,2024
5879,design,486.45,2024-08-07,2537040.56,2024
5880,development,477.64,2024-05-24,2537040.56,2024
5881,gas,423.13,2024-05-31,2537040.56,2024
5882,enter,298.16,2024-08-18,2537040.56,2024
5883,sense,312.05,2024-02-20,2537040.56,2024
5884,analysis,344.3,2024-02-09,2537040.56,2024
5885,evening,361.01,2024-03-02,2537040.56,2024
5886,body,454.36,2024-04-04,2537040.56,2024
5887,service,362.24,2024-08-17,2537040.56,2024
5888,soldier,474.61,2024-08-01,2537040.56,2024
5889,everything,372.6,2024-08-31,2537040.56,2024
5890,many,360.43,2024-03-12,2537040.56,2024
5891,painting,450.49,2024-02-02,2537040.56,2024
5892,cause,394.97,2024-12-10,2537040.56,2024
5893,give,170.57,2024-03-24,2537040.56,2024
5894,total,105.52,2023-12-30,2537040.56,2023
5895,hospital,162.58,2024-02-14,2537040.56,2024
5896,movement,488.98,2024-09-02,2537040.56,2024
5897,crime,479.99,2024-03-10,2537040.56,2024
5898,inside,201.69,2024-09-27,2537040.56,2024
5899,husband,79.89,2024-09-16,2537040.56,2024
5900,agency,433.32,2024-08-12,2537040.56,2024
5901,over,453.74,2024-12-16,2537040.56,2024
5902,maintain,498.21,2024-10-17,2537040.56,2024
5903,always,215.46,2024-06-05,2537040.56,2024
5904,protect,389.35,2024-07-11,2537040.56,2024
5905,tend,379.96,2024-06-25,2537040.56,2024
5906,name,404.63,2024-11-04,2537040.56,2024
5907,like,111.85,2024-04-29,2537040.56,2024
5908,executive,421.94,2024-01-23,2537040.56,2024
5909,trade,74.31,2024-05-20,2537040.56,2024
5910,there,444.53,2024-07-03,2537040.56,2024
5911,discuss,102.04,2024-01-29,2537040.56,2024
5912,hope,75.56,2024-09-06,2537040.56,2024
5913,stand,367.96,2024-12-01,2537040.56,2024
5914,coach,168.11,2024-04-27,2537040.56,2024
5915,player,286.06,2024-02-12,2537040.56,2024
5916,evening,71.45,2024-01-04,2537040.56,2024
5917,similar,463.84,2024-01-09,2537040.56,2024
5918,him,444.42,2024-11-06,2537040.56,2024
5919,past,161.28,2024-10-09,2537040.56,2024
5920,garden,238.51,2024-04-12,2537040.56,2024
5921,team,122.35,2024-06-22,2537040.56,2024
5922,several,68.2,2024-10-18,2537040.56,2024
5923,dark,479.77,2024-06-09,2537040.56,2024
5924,rate,10.92,2023-12-23,2537040.56,2023
5925,on,126.53,2024-06-02,2537040.56,2024
5926,officer,132.47,2024-11-23,2537040.56,2024
5927,important,366.1,2024-06-09,2537040.56,2024
5928,thousand,459.81,2024-12-21,2537040.56,2024
5929,miss,206.69,2024-08-27,2537040.56,2024
5930,do,359.97,2024-10-24,2537040.56,2024
5931,whatever,265.67,2024-07-16,2537040.56,2024
5932,feeling,433.43,2024-02-23,2537040.56,2024
5933,to,197.4,2024-10-01,2537040.56,2024
5934,number,408.15,2024-01-13,2537040.56,2024
5935,brother,109.16,2024-02-07,2537040.56,2024
5936,study,123.65,2024-05-05,2537040.56,2024
5937,whom,451.63,2024-09-11,2537040.56,2024
5938,win,498.81,2024-05-30,2537040.56,2024
5939,name,88.92,2024-09-11,2537040.56,2024
5940,recognize,250.55,2024-09-22,2537040.56,2024
5941,say,182.52,2024-10-23,2537040.56,2024
5942,else,418.6,2024-04-23,2537040.56,2024
5943,leave,447.83,2024-07-14,2537040.56,2024
5944,until,277.5,2024-01-06,2537040.56,2024
5945,professional,312.81,2024-04-16,2537040.56,2024
5946,decision,148.14,2024-11-14,2537040.56,2024
5947,partner,101.21,2024-02-28,2537040.56,2024
5948,action,490.65,2024-01-04,2537040.56,2024
5949,serve,240.78,2023-12-30,2537040.56,2023
5950,difficult,433.24,2024-04-26,2537040.56,2024
5951,stand,65.54,2024-02-13,2537040.56,2024
5952,myself,230.03,2024-12-15,2537040.56,2024
5953,stand,260.42,2024-05-07,2537040.56,2024
5954,garden,161.54,2024-06-06,2537040.56,2024
5955,member,266.34,2024-11-10,2537040.56,2024
5956,camera,466.44,2024-10-16,2537040.56,2024
5957,sit,465.62,2024-04-27,2537040.56,2024
5958,now,99.58,2024-02-05,2537040.56,2024
5959,consider,223.89,2024-01-09,2537040.56,2024
5960,star,100.85,2024-07-01,2537040.56,2024
5961,exist,91.46,2024-06-09,2537040.56,2024
5962,listen,399.08,2024-08-01,2537040.56,2024
5963,ok,117.44,2024-06-16,2537040.56,2024
5964,require,463.01,2024-05-31,2537040.56,2024
5965,individual,208.65,2024-10-28,2537040.56,2024
5966,ability,474.39,2023-12-29,2537040.56,2023
5967,bar,20.15,2024-01-22,2537040.56,2024
5968,situation,86.11,2024-05-04,2537040.56,2024
5969,third,310.65,2024-03-01,2537040.56,2024
5970,material,198.99,2024-08-22,2537040.56,2024
5971,great,433.03,2024-08-22,2537040.56,2024
5972,across,352.08,2024-08-11,2537040.56,2024
5973,site,50.59,2024-12-01,2537040.56,2024
5974,floor,386.29,2024-07-13,2537040.56,2024
5975,throughout,299.78,2024-01-06,2537040.56,2024
5976,successful,408.24,2024-03-13,2537040.56,2024
5977,mouth,27.57,2024-12-13,2537040.56,2024
5978,likely,241.92,2024-10-07,2537040.56,2024
5979,company,363.93,2024-02-13,2537040.56,2024
5980,big,327.62,2024-05-02,2537040.56,2024
5981,local,436.73,2024-08-10,2537040.56,2024
5982,which,473.52,2024-05-08,2537040.56,2024
5983,source,459.76,2024-10-12,2537040.56,2024
5984,tax,239.11,2024-03-29,2537040.56,2024
5985,difficult,287.32,2024-08-09,2537040.56,2024
5986,minute,239.82,2024-08-10,2537040.56,2024
5987,arrive,378.97,2024-03-18,2537040.56,2024
5988,mother,361.71,2024-12-03,2537040.56,2024
5989,close,70.24,2024-12-03,2537040.56,2024
5990,price,299.1,2024-11-07,2537040.56,2024
5991,black,460.7,2024-05-02,2537040.56,2024
5992,anyone,221.45,2024-11-18,2537040.56,2024
5993,look,246.67,2024-01-21,2537040.56,2024
5994,company,212.62,2024-12-05,2537040.56,2024
5995,movie,329.84,2024-07-29,2537040.56,2024
5996,choice,495.44,2024-06-25,2537040.56,2024
5997,benefit,119.44,2024-08-10,2537040.56,2024
5998,dream,126.25,2024-03-02,2537040.56,2024
5999,war,336.31,2024-04-03,2537040.56,2024
6000,former,239.14,2024-08-18,2537040.56,2024
6001,activity,359.94,2024-02-21,2537040.56,2024
6002,much,358.18,2024-06-08,2537040.56,2024
6003,understand,70.21,2024-06-16,2537040.56,2024
6004,their,267.35,2024-10-04,2537040.56,2024
6005,art,432.4,2024-01-25,2537040.56,2024
6006,whether,382.28,2024-03-12,2537040.56,2024
6007,leader,189.66,2024-02-21,2537040.56,2024
6008,because,220.6,2024-03-06,2537040.56,2024
6009,four,47.77,2024-03-12,2537040.56,2024
6010,center,24.08,2024-01-31,2537040.56,2024
6011,surface,103.68,2024-08-09,2537040.56,2024
6012,put,336.48,2024-09-17,2537040.56,2024
6013,player,83.84,2024-12-03,2537040.56,2024
6014,seek,367.35,2024-12-03,2537040.56,2024
6015,rest,128.26,2024-03-12,2537040.56,2024
6016,parent,315.69,2024-05-13,2537040.56,2024
6017,head,36.36,2024-04-13,2537040.56,2024
6018,with,297.55,2024-06-02,2537040.56,2024
6019,practice,214.79,2024-05-25,2537040.56,2024
6020,grow,360.04,2024-01-24,2537040.56,2024
6021,ability,454.48,2024-05-28,2537040.56,2024
6022,mind,401.24,2024-03-17,2537040.56,2024
6023,now,166.24,2024-04-11,2537040.56,2024
6024,decade,389.48,2024-04-28,2537040.56,2024
6025,case,336.57,2024-09-10,2537040.56,2024
6026,successful,466.92,2024-03-04,2537040.56,2024
6027,occur,88.44,2024-04-04,2537040.56,2024
6028,defense,336.92,2024-05-10,2537040.56,2024
6029,pretty,88.35,2024-09-06,2537040.56,2024
6030,manage,325.34,2024-07-10,2537040.56,2024
6031,especially,45.4,2024-08-14,2537040.56,2024
6032,music,17.07,2024-01-28,2537040.56,2024
6033,grow,192.26,2024-10-01,2537040.56,2024
6034,turn,50.87,2024-01-19,2537040.56,2024
6035,for,322.55,2024-04-10,2537040.56,2024
6036,choose,307.02,2024-09-22,2537040.56,2024
6037,avoid,354.3,2024-08-25,2537040.56,2024
6038,drive,192.11,2024-04-25,2537040.56,2024
6039,scientist,414.43,2024-02-05,2537040.56,2024
6040,politics,231.2,2024-11-16,2537040.56,2024
6041,sense,67.54,2024-10-06,2537040.56,2024
6042,cultural,497.0,2024-04-05,2537040.56,2024
6043,three,297.16,2024-03-18,2537040.56,2024
6044,behind,56.23,2024-02-16,2537040.56,2024
6045,produce,441.4,2024-09-09,2537040.56,2024
6046,process,210.58,2024-01-07,2537040.56,2024
6047,talk,71.27,2024-09-08,2537040.56,2024
6048,pretty,297.72,2024-04-01,2537040.56,2024
6049,ever,61.07,2024-09-21,2537040.56,2024
6050,recent,375.2,2024-05-26,2537040.56,2024
6051,small,467.7,2024-11-27,2537040.56,2024
6052,former,410.54,2024-07-13,2537040.56,2024
6053,among,67.9,2024-08-09,2537040.56,2024
6054,stock,72.85,2024-07-29,2537040.56,2024
6055,final,333.96,2024-11-13,2537040.56,2024
6056,one,85.94,2024-01-23,2537040.56,2024
6057,but,476.59,2024-02-16,2537040.56,2024
6058,every,292.62,2024-11-18,2537040.56,2024
6059,character,165.21,2024-06-01,2537040.56,2024
6060,I,150.51,2024-09-06,2537040.56,2024
6061,player,414.54,2024-01-17,2537040.56,2024
6062,out,133.16,2024-08-16,2537040.56,2024
6063,name,459.15,2024-07-21,2537040.56,2024
6064,represent,436.18,2024-09-30,2537040.56,2024
6065,media,498.38,2024-11-18,2537040.56,2024
6066,great,113.6,2024-06-08,2537040.56,2024
6067,movement,128.41,2024-09-16,2537040.56,2024
6068,understand,10.37,2024-05-27,2537040.56,2024
6069,prevent,200.83,2024-08-08,2537040.56,2024
6070,want,88.94,2024-11-27,2537040.56,2024
6071,industry,78.86,2024-09-05,2537040.56,2024
6072,attention,201.6,2024-02-29,2537040.56,2024
6073,whom,294.37,2024-11-12,2537040.56,2024
6074,nothing,146.51,2024-05-08,2537040.56,2024
6075,several,16.79,2024-04-09,2537040.56,2024
6076,adult,201.21,2024-04-23,2537040.56,2024
6077,tell,211.4,2024-05-12,2537040.56,2024
6078,successful,461.26,2024-10-09,2537040.56,2024
6079,consider,80.69,2024-09-08,2537040.56,2024
6080,citizen,487.98,2024-07-12,2537040.56,2024
6081,professional,131.0,2024-12-19,2537040.56,2024
6082,strategy,13.85,2024-12-01,2537040.56,2024
6083,method,145.64,2024-04-20,2537040.56,2024
6084,become,451.57,2024-05-25,2537040.56,2024
6085,somebody,478.71,2024-05-27,2537040.56,2024
6086,level,127.09,2024-01-18,2537040.56,2024
6087,community,165.95,2024-07-01,2537040.56,2024
6088,environmental,338.46,2024-02-12,2537040.56,2024
6089,similar,415.0,2024-01-06,2537040.56,2024
6090,Mr,287.07,2024-12-11,2537040.56,2024
6091,someone,31.08,2024-04-10,2537040.56,2024
6092,including,464.31,2024-12-21,2537040.56,2024
6093,claim,141.07,2024-05-21,2537040.56,2024
6094,modern,370.26,2024-03-25,2537040.56,2024
6095,brother,373.47,2024-06-02,2537040.56,2024
6096,hear,50.02,2024-10-14,2537040.56,2024
6097,example,244.51,2024-11-26,2537040.56,2024
6098,friend,121.89,2024-01-12,2537040.56,2024
6099,suggest,19.28,2024-01-16,2537040.56,2024
6100,bed,317.26,2024-10-23,2537040.56,2024
6101,nothing,162.01,2024-11-25,2537040.56,2024
6102,kind,258.27,2024-04-03,2537040.56,2024
6103,under,232.12,2024-05-04,2537040.56,2024
6104,soon,469.34,2024-02-08,2537040.56,2024
6105,raise,499.35,2024-02-18,2537040.56,2024
6106,PM,257.28,2024-04-07,2537040.56,2024
6107,property,351.13,2024-04-18,2537040.56,2024
6108,behind,241.93,2024-03-18,2537040.56,2024
6109,interview,39.86,2024-11-13,2537040.56,2024
6110,report,22.82,2024-08-27,2537040.56,2024
6111,doctor,365.8,2024-11-28,2537040.56,2024
6112,ground,248.98,2024-10-27,2537040.56,2024
6113,phone,229.33,2024-09-23,2537040.56,2024
6114,rise,153.47,2024-05-03,2537040.56,2024
6115,picture,198.84,2024-06-25,2537040.56,2024
6116,force,166.7,2024-01-19,2537040.56,2024
6117,without,452.55,2024-03-27,2537040.56,2024
6118,to,288.17,2024-05-27,2537040.56,2024
6119,early,145.36,2024-09-17,2537040.56,2024
6120,care,17.55,2024-01-31,2537040.56,2024
6121,budget,80.47,2024-01-01,2537040.56,2024
6122,wait,184.92,2024-03-19,2537040.56,2024
6123,later,127.85,2024-04-25,2537040.56,2024
6124,common,132.68,2024-06-08,2537040.56,2024
6125,school,487.34,2024-02-02,2537040.56,2024
6126,pay,410.68,2024-07-18,2537040.56,2024
6127,focus,25.42,2024-02-27,2537040.56,2024
6128,and,493.75,2024-01-02,2537040.56,2024
6129,feeling,109.71,2024-03-28,2537040.56,2024
6130,staff,90.87,2024-11-29,2537040.56,2024
6131,answer,353.76,2024-01-07,2537040.56,2024
6132,like,189.75,2024-05-10,2537040.56,2024
6133,material,400.91,2024-09-28,2537040.56,2024
6134,open,254.99,2023-12-28,2537040.56,2023
6135,same,283.53,2024-03-30,2537040.56,2024
6136,station,195.64,2024-04-10,2537040.56,2024
6137,region,205.3,2024-08-26,2537040.56,2024
6138,child,487.25,2024-08-22,2537040.56,2024
6139,somebody,240.07,2024-04-04,2537040.56,2024
6140,head,294.01,2024-02-24,2537040.56,2024
6141,station,478.92,2024-06-21,2537040.56,2024
6142,very,301.85,2024-08-13,2537040.56,2024
6143,much,146.85,2024-01-20,2537040.56,2024
6144,available,304.32,2024-01-26,2537040.56,2024
6145,main,388.24,2024-11-20,2537040.56,2024
6146,surface,63.87,2024-06-01,2537040.56,2024
6147,quite,149.13,2024-07-26,2537040.56,2024
6148,night,64.06,2024-12-17,2537040.56,2024
6149,reach,40.79,2024-07-03,2537040.56,2024
6150,peace,323.57,2024-08-28,2537040.56,2024
6151,inside,412.15,2024-04-12,2537040.56,2024
6152,too,249.99,2024-09-30,2537040.56,2024
6153,yet,351.36,2024-09-14,2537040.56,2024
6154,spring,64.33,2024-11-11,2537040.56,2024
6155,level,91.63,2024-03-26,2537040.56,2024
6156,together,279.51,2024-06-03,2537040.56,2024
6157,test,380.57,2024-05-04,2537040.56,2024
6158,know,488.81,2024-07-30,2537040.56,2024
6159,technology,177.77,2024-09-15,2537040.56,2024
6160,choose,217.31,2024-06-16,2537040.56,2024
6161,role,389.83,2024-02-21,2537040.56,2024
6162,marriage,134.45,2024-03-19,2537040.56,2024
6163,against,201.47,2024-03-18,2537040.56,2024
6164,I,235.41,2024-10-04,2537040.56,2024
6165,theory,191.7,2024-07-07,2537040.56,2024
6166,cultural,330.55,2024-10-12,2537040.56,2024
6167,require,462.83,2024-11-28,2537040.56,2024
6168,benefit,223.29,2024-05-20,2537040.56,2024
6169,whose,380.71,2024-11-19,2537040.56,2024
6170,daughter,446.02,2024-08-26,2537040.56,2024
6171,should,228.36,2024-10-15,2537040.56,2024
6172,nature,87.84,2024-09-11,2537040.56,2024
6173,product,35.83,2024-01-25,2537040.56,2024
6174,work,203.6,2024-10-22,2537040.56,2024
6175,everything,397.53,2024-02-10,2537040.56,2024
6176,economic,209.53,2024-12-18,2537040.56,2024
6177,edge,337.26,2024-10-24,2537040.56,2024
6178,seem,435.21,2024-07-06,2537040.56,2024
6179,hand,441.96,2024-08-30,2537040.56,2024
6180,recent,338.42,2024-10-29,2537040.56,2024
6181,right,188.39,2024-02-22,2537040.56,2024
6182,three,302.16,2024-08-12,2537040.56,2024
6183,after,317.5,2024-05-31,2537040.56,2024
6184,year,292.46,2024-01-20,2537040.56,2024
6185,certain,445.58,2024-09-30,2537040.56,2024
6186,tax,218.31,2024-02-10,2537040.56,2024
6187,stop,56.83,2024-04-16,2537040.56,2024
6188,free,499.83,2024-10-27,2537040.56,2024
6189,city,360.68,2024-08-27,2537040.56,2024
6190,reduce,202.73,2024-02-26,2537040.56,2024
6191,word,480.38,2024-09-05,2537040.56,2024
6192,skill,276.4,2024-08-06,2537040.56,2024
6193,color,311.56,2024-07-03,2537040.56,2024
6194,nature,118.71,2024-01-28,2537040.56,2024
6195,agency,85.61,2024-04-11,2537040.56,2024
6196,myself,455.96,2024-05-11,2537040.56,2024
6197,those,286.79,2024-01-19,2537040.56,2024
6198,activity,334.17,2024-08-28,2537040.56,2024
6199,stuff,359.05,2024-09-17,2537040.56,2024
6200,him,101.54,2024-11-09,2537040.56,2024
6201,at,438.65,2024-02-01,2537040.56,2024
6202,beat,431.82,2024-11-11,2537040.56,2024
6203,oil,87.04,2023-12-25,2537040.56,2023
6204,include,497.25,2024-12-11,2537040.56,2024
6205,seem,405.53,2024-08-24,2537040.56,2024
6206,government,351.89,2024-07-30,2537040.56,2024
6207,above,19.0,2024-04-18,2537040.56,2024
6208,born,135.38,2024-06-06,2537040.56,2024
6209,appear,348.0,2024-12-17,2537040.56,2024
6210,character,41.08,2024-04-13,2537040.56,2024
6211,camera,324.49,2024-06-14,2537040.56,2024
6212,sit,185.43,2024-08-18,2537040.56,2024
6213,even,265.02,2024-08-23,2537040.56,2024
6214,final,283.89,2024-06-08,2537040.56,2024
6215,generation,388.64,2024-07-18,2537040.56,2024
6216,each,50.68,2024-03-31,2537040.56,2024
6217,candidate,347.19,2024-08-08,2537040.56,2024
6218,night,114.77,2024-06-11,2537040.56,2024
6219,range,416.98,2024-12-14,2537040.56,2024
6220,remember,10.12,2024-10-08,2537040.56,2024
6221,head,61.92,2024-02-10,2537040.56,2024
6222,radio,57.74,2024-11-02,2537040.56,2024
6223,draw,330.56,2024-06-21,2537040.56,2024
6224,office,123.43,2024-06-19,2537040.56,2024
6225,near,171.71,2024-10-09,2537040.56,2024
6226,door,375.51,2024-04-28,2537040.56,2024
6227,war,256.91,2024-07-29,2537040.56,2024
6228,why,345.88,2024-04-07,2537040.56,2024
6229,this,246.09,2024-09-18,2537040.56,2024
6230,decision,217.79,2024-11-21,2537040.56,2024
6231,car,238.95,2024-02-05,2537040.56,2024
6232,box,301.17,2024-08-08,2537040.56,2024
6233,commercial,148.82,2024-09-20,2537040.56,2024
6234,worker,472.5,2024-05-20,2537040.56,2024
6235,smile,251.12,2024-11-14,2537040.56,2024
6236,set,425.61,2024-07-20,2537040.56,2024
6237,road,379.19,2024-10-18,2537040.56,2024
6238,main,355.54,2024-04-21,2537040.56,2024
6239,decade,272.36,2024-10-17,2537040.56,2024
6240,heavy,442.2,2024-05-05,2537040.56,2024
6241,art,352.48,2024-07-02,2537040.56,2024
6242,newspaper,23.34,2024-01-13,2537040.56,2024
6243,sell,403.1,2024-04-03,2537040.56,2024
6244,laugh,221.11,2024-03-11,2537040.56,2024
6245,learn,129.07,2024-12-02,2537040.56,2024
6246,collection,290.68,2023-12-27,2537040.56,2023
6247,prove,339.06,2024-04-27,2537040.56,2024
6248,peace,235.83,2024-12-10,2537040.56,2024
6249,ability,58.06,2024-07-07,2537040.56,2024
6250,project,486.65,2024-08-08,2537040.56,2024
6251,cold,69.37,2024-01-25,2537040.56,2024
6252,less,203.87,2024-11-30,2537040.56,2024
6253,entire,43.3,2024-01-21,2537040.56,2024
6254,avoid,348.8,2024-01-01,2537040.56,2024
6255,cold,80.88,2024-11-22,2537040.56,2024
6256,animal,217.03,2024-03-05,2537040.56,2024
6257,outside,496.61,2024-02-08,2537040.56,2024
6258,fly,234.21,2024-08-23,2537040.56,2024
6259,leg,269.74,2024-11-02,2537040.56,2024
6260,rather,52.1,2024-10-28,2537040.56,2024
6261,account,124.85,2024-12-02,2537040.56,2024
6262,effect,69.0,2024-02-20,2537040.56,2024
6263,when,346.99,2024-10-02,2537040.56,2024
6264,tonight,257.57,2024-01-01,2537040.56,2024
6265,who,321.68,2024-06-22,2537040.56,2024
6266,lot,424.2,2024-06-28,2537040.56,2024
6267,structure,310.29,2024-12-18,2537040.56,2024
6268,alone,236.46,2024-08-13,2537040.56,2024
6269,sing,348.98,2024-10-11,2537040.56,2024
6270,behavior,376.99,2024-10-22,2537040.56,2024
6271,it,318.27,2024-04-25,2537040.56,2024
6272,during,338.44,2024-06-07,2537040.56,2024
6273,think,319.74,2024-09-25,2537040.56,2024
6274,maintain,369.84,2024-07-22,2537040.56,2024
